"id_user";"id_movie";"global";"rate"
"ur9443211";"tt1571234";6.2;6.0
"ur3908925";"tt1571234";6.2;6.0
"ur9603960";"tt1571234";6.2;6.0
"ur9274056";"tt1571234";6.2;6.0
b'ur8478074';"tt1571234";6.2;6.0
"ur2118261";"tt1571234";6.2;6.0
b'ur2488512';b'tt6644200';7.6;6
b'ur2488512';b'tt2231461';6.1;7
b'ur2488512';b'tt6499752';7.6;9
b'ur2488512';b'tt5052474';7.1;7
b'ur2488512';b'tt5814060';5.4;3
b'ur2488512';b'tt1590193';6.3;6
b'ur2488512';b'tt4701182';6.9;2
b'ur2488512';b'tt5758778';5.8;7
b'ur2488512';b'tt1259528';7;7
b'ur2488512';"tt1571234";6.2;6.0
b'ur3063732';b'tt6857112';7.4;7
b'ur3063732';"tt1571234";6.2;6.0
b'ur2488434';b'tt6823368';6.9;10
b'ur2488434';b'tt6343314';7.3;5
b'ur2488434';"tt1571234";6.2;6.0
"ur7356650";"tt1571234";6.2;6.0
"ur4837122";"tt1571234";6.2;6.0
"ur1745169";"tt1488606";6.5;8.0
b'ur6890624';b'tt4881806';6.2;9
b'ur6890624';"tt1488606";6.5;8.0
"ur4597520";"tt1488606";6.5;8.0
"ur1003686";"tt1488606";6.5;8.0
"ur2201648";"tt1488606";6.5;8.0
"ur3406468";"tt1488606";6.5;8.0
"ur2761126";"tt1488606";6.5;8.0
"ur7634713";"tt1488606";6.5;8.0
b'ur6479841';b'tt5095030';7.1;4
b'ur6479841';b'tt2737304';6.6;6
b'ur6479841';b'tt6966692';8.3;8
b'ur6479841';b'tt1365519';6.3;3
b'ur6479841';b'tt2231461';6.1;7
b'ur6479841';b'tt4779682';5.7;5
b'ur6479841';b'tt6823368';6.9;10
b'ur6479841';b'tt4500922';6.2;5
b'ur6479841';b'tt4701182';6.9;2
b'ur6479841';b'tt1259528';7;7
b'ur6479841';"tt1488606";6.5;8.0
"ur9852268";"tt1488606";6.5;8.0
"ur9810728";"tt1488606";6.5;8.0
"ur1126615";"tt1488606";6.5;8.0
"ur8540208";"tt1488606";6.5;8.0
"ur7976824";"tt1488606";6.5;8.0
"ur3417035";"tt1488606";6.5;8.0
"ur4846407";"tt1488606";6.5;8.0
"ur3369399";"tt1488606";6.5;8.0
"ur1024526";"tt1488606";6.5;8.0
"ur9264885";"tt1488606";6.5;8.0
"ur1989289";"tt1488606";6.5;8.0
"ur1776197";"tt1488606";6.5;8.0
"ur6479772";"tt1488606";6.5;8.0
"ur7496126";"tt1488606";6.5;8.0
"ur3414451";"tt1488606";6.5;8.0
"ur6603583";"tt1488606";6.5;8.0
"ur1500045";"tt3846674";7.3;8.0
"ur8147970";"tt3846674";7.3;8.0
b'ur5366079';b'tt1677720';7.5;9
b'ur5366079';b'tt4912910';7.8;10
b'ur5366079';b'tt1213641';7.4;8
b'ur5366079';b'tt5052474';7.1;7
b'ur5366079';b'tt7668870';7.7;9
b'ur5366079';b'tt2854926';6.6;8
b'ur5366079';b'tt5758778';5.8;7
b'ur5366079';"tt3846674";7.3;8.0
"ur9136110";"tt3846674";7.3;8.0
"ur5269734";"tt3846674";7.3;8.0
"ur9133403";"tt3846674";7.3;8.0
"ur8366043";"tt3846674";7.3;8.0
b'ur3146136';b'tt4500922';6.2;5
b'ur3146136';"tt3846674";7.3;8.0
"ur9151182";"tt3846674";7.3;8.0
"ur9477012";"tt3846674";7.3;8.0
"ur5306564";"tt3846674";7.3;8.0
"ur1602860";"tt3846674";7.3;8.0
"ur4061812";"tt3846674";7.3;8.0
"ur6290498";"tt3846674";7.3;8.0
"ur5647150";"tt3846674";7.3;8.0
"ur9172849";"tt3846674";7.3;8.0
"ur7027017";"tt3846674";7.3;8.0
"ur9179208";"tt3846674";7.3;8.0
"ur7800192";"tt3846674";7.3;8.0
"ur6493657";"tt3846674";7.3;8.0
"ur9108579";"tt3846674";7.3;8.0
"ur9141919";"tt3846674";7.3;8.0
"ur5640027";"tt3846674";7.3;8.0
"ur3514525";"tt3846674";7.3;8.0
"ur6037872";"tt3846674";7.3;8.0
"ur3056899";"tt6911608";6.8;10.0
"ur3484989";"tt6911608";6.8;10.0
"ur2352394";"tt6911608";6.8;10.0
"ur6490801";"tt6911608";6.8;10.0
"ur7451458";"tt6911608";6.8;10.0
"ur0945710";"tt6911608";6.8;10.0
"ur4925373";"tt6911608";6.8;10.0
"ur4896963";"tt6911608";6.8;10.0
"ur1904663";"tt6911608";6.8;10.0
"ur9038021";"tt6911608";6.8;10.0
"ur8064124";"tt6911608";6.8;10.0
"ur6041051";"tt6911608";6.8;10.0
"ur9048420";"tt6911608";6.8;10.0
b'ur6251613';"tt6911608";6.8;10.0
"ur4643028";"tt6911608";6.8;10.0
"ur7034989";"tt6911608";6.8;10.0
"ur5329864";"tt6911608";6.8;10.0
"ur7524938";"tt6911608";6.8;10.0
b'ur7527600';"tt6911608";6.8;10.0
"ur6690565";"tt6911608";6.8;10.0
"ur8585123";"tt6911608";6.8;10.0
"ur3287899";"tt6911608";6.8;10.0
"ur1035050";"tt6911608";6.8;10.0
"ur9057459";"tt6911608";6.8;10.0
"ur9037284";"tt6911608";6.8;10.0
b'ur0806494';b'tt7040874';6.9;6
b'ur0806494';"tt4218572";7.0;5.0
"ur2003387";"tt4218572";7.0;5.0
"ur9496344";"tt4218572";7.0;5.0
"ur4943749";"tt4218572";7.0;5.0
b'ur5010562';b'tt1213641';7.4;8
b'ur5010562';"tt4218572";7.0;5.0
b'ur5769186';b'tt2231461';6.1;7
b'ur5769186';"tt4218572";7.0;5.0
"ur2518128";"tt4218572";7.0;5.0
"ur9614441";"tt4218572";7.0;5.0
"ur3656381";"tt4218572";7.0;5.0
"ur5857315";"tt4218572";7.0;5.0
"ur8863019";"tt4218572";7.0;5.0
"ur2990510";"tt4218572";7.0;5.0
"ur0106280";"tt4218572";7.0;5.0
"ur1388672";"tt4218572";7.0;5.0
b'ur9660499';b'tt4633694';8.5;10
b'ur9660499';"tt4218572";7.0;5.0
"ur9493464";"tt4218572";7.0;5.0
"ur9414524";"tt4218572";7.0;5.0
"ur7383435";"tt4218572";7.0;5.0
"ur4661299";"tt4218572";7.0;5.0
"ur5619756";"tt4218572";7.0;5.0
"ur4524925";"tt4218572";7.0;5.0
b'ur1325844';b'tt6266538';7.2;9
b'ur1325844';"tt4218572";7.0;5.0
"ur2108515";"tt4218572";7.0;5.0
"ur7955515";"tt4218572";7.0;5.0
b'ur1204829';b'tt1517451';7.8;10
b'ur1204829';b'tt6155172';7.8;1
b'ur1204829';b'tt7668870';7.7;9
b'ur1204829';"tt4218572";7.0;5.0
"ur3338448";"tt0448115";7.7;10.0
"ur7435010";"tt0448115";7.7;10.0
"ur3349675";"tt0448115";7.7;10.0
"ur6768430";"tt0448115";7.7;10.0
"ur8170534";"tt0448115";7.7;10.0
"ur9500947";"tt0448115";7.7;10.0
"ur1168698";"tt0448115";7.7;10.0
"ur9640192";"tt0448115";7.7;10.0
"ur7038209";"tt0448115";7.7;10.0
"ur8625910";"tt0448115";7.7;10.0
"ur4245778";"tt0448115";7.7;10.0
"ur7427611";"tt0448115";7.7;10.0
"ur8672510";"tt0448115";7.7;10.0
"ur9597420";"tt0448115";7.7;10.0
"ur6538153";"tt0448115";7.7;10.0
"ur1009692";"tt0448115";7.7;10.0
"ur2041261";"tt0448115";7.7;10.0
"ur2447388";"tt0448115";7.7;10.0
"ur7024900";"tt0448115";7.7;10.0
"ur9604722";"tt0448115";7.7;10.0
"ur2670846";"tt0448115";7.7;10.0
"ur9415430";"tt0448115";7.7;10.0
"ur1014081";"tt0448115";7.7;10.0
"ur8770494";"tt0448115";7.7;10.0
"ur1011240";"tt0448115";7.7;10.0
b'ur7768175';b'tt5104604';7.9;9
b'ur7768175';"tt2531344";6.2;5.0
"ur7783989";"tt2531344";6.2;5.0
"ur1280007";"tt2531344";6.2;5.0
"ur3291533";"tt2531344";6.2;5.0
b'ur8878081';b'tt4154756';8.5;10
b'ur8878081';b'tt5463162';7.8;9
b'ur8878081';b'tt1270797';6.8;9
b'ur8878081';b'tt3778644';7;7
b'ur8878081';b'tt6966692';8.3;8
b'ur8878081';b'tt5104604';7.9;9
b'ur8878081';b'tt6823368';6.9;10
b'ur8878081';"tt2531344";6.2;5.0
"ur7155104";"tt2531344";6.2;5.0
b'ur7918721';b'tt6412452';7.3;9
b'ur7918721';"tt2531344";6.2;5.0
"ur6586594";"tt2531344";6.2;5.0
"ur8641294";"tt2531344";6.2;5.0
"ur3654712";"tt2531344";6.2;5.0
"ur8763010";"tt2531344";6.2;5.0
"ur8864184";"tt2531344";6.2;5.0
"ur4867839";"tt2531344";6.2;5.0
"ur8712941";"tt2531344";6.2;5.0
"ur6541722";"tt2531344";6.2;5.0
"ur8564029";"tt2531344";6.2;5.0
"ur6480248";"tt2531344";6.2;5.0
"ur6746869";"tt2531344";6.2;5.0
"ur8710223";"tt2531344";6.2;5.0
b'ur5366079';b'tt1677720';7.5;9
b'ur5366079';b'tt4912910';7.8;10
b'ur5366079';b'tt1213641';7.4;8
b'ur5366079';b'tt5052474';7.1;7
b'ur5366079';b'tt7668870';7.7;9
b'ur5366079';b'tt2854926';6.6;8
b'ur5366079';b'tt5758778';5.8;7
b'ur5366079';b'tt3846674';7.3;8
b'ur5366079';"tt2531344";6.2;5.0
"ur6432470";"tt2531344";6.2;5.0
"ur8593129";"tt2531344";6.2;5.0
"ur8761704";"tt2531344";6.2;5.0
"ur5390383";"tt2531344";6.2;5.0
b'ur6296335';b'tt1365519';6.3;3
b'ur6296335';b'tt5104604';7.9;9
b'ur6296335';b'tt6499752';7.6;9
b'ur6296335';"tt2531344";6.2;5.0
"ur8445795";"tt7668842";5.7;1.0
"ur8493655";"tt7668842";5.7;1.0
"ur6778864";"tt7668842";5.7;1.0
"ur4944914";"tt7668842";5.7;1.0
"ur6768220";"tt7668842";5.7;1.0
"ur6459562";"tt7668842";5.7;1.0
"ur8774237";"tt7668842";5.7;1.0
"ur8344899";"tt7668842";5.7;1.0
"ur5584038";"tt7668842";5.7;1.0
"ur4069474";"tt7668842";5.7;1.0
"ur8542385";"tt7668842";5.7;1.0
"ur8474755";"tt7668842";5.7;1.0
"ur8481351";"tt7668842";5.7;1.0
"ur8693779";"tt7668842";5.7;1.0
"ur6921493";"tt7668842";5.7;1.0
"ur7918940";"tt7668842";5.7;1.0
"ur8504936";"tt7668842";5.7;1.0
"ur5617080";"tt7668842";5.7;1.0
"ur8459142";"tt7668842";5.7;1.0
"ur8905927";"tt7668842";5.7;1.0
b'ur4381475';"tt7668842";5.7;1.0
"ur9437893";"tt7668842";5.7;1.0
"ur8834208";"tt7668842";5.7;1.0
"ur4882676";"tt7668842";5.7;1.0
"ur9163209";"tt7668842";5.7;1.0
b'ur9213994';b'tt1213641';7.4;8
b'ur9213994';b'tt6823368';6.9;10
b'ur9213994';b'tt7668870';7.7;9
b'ur9213994';b'tt1502407';6.7;8
b'ur9213994';b'tt0437086';7.6;9
b'ur9213994';b'tt4701182';6.9;2
b'ur9213994';b'tt6857112';7.4;7
b'ur9213994';b'tt1571234';6.2;6
b'ur9213994';"tt4530422";6.7;9.0
"ur7625625";"tt4530422";6.7;9.0
b'ur8878081';b'tt4154756';8.5;10
b'ur8878081';b'tt5463162';7.8;9
b'ur8878081';b'tt1270797';6.8;9
b'ur8878081';b'tt3778644';7;7
b'ur8878081';b'tt6966692';8.3;8
b'ur8878081';b'tt5104604';7.9;9
b'ur8878081';b'tt6823368';6.9;10
b'ur8878081';b'tt2531344';6.2;5
b'ur8878081';"tt4530422";6.7;9.0
"ur2012961";"tt4530422";6.7;9.0
"ur3095921";"tt4530422";6.7;9.0
"ur5352796";"tt4530422";6.7;9.0
b'ur2682080';b'tt1677720';7.5;9
b'ur2682080';b'tt2704998';7;8
b'ur2682080';b'tt5104604';7.9;9
b'ur2682080';b'tt2854926';6.6;8
b'ur2682080';"tt4530422";6.7;9.0
"ur3624629";"tt4530422";6.7;9.0
"ur4869919";"tt4530422";6.7;9.0
"ur6060370";"tt4530422";6.7;9.0
"ur6450958";"tt4530422";6.7;9.0
"ur5412694";"tt4530422";6.7;9.0
"ur7872608";"tt4530422";6.7;9.0
"ur1628903";"tt4530422";6.7;9.0
"ur6447748";"tt4530422";6.7;9.0
"ur3457786";"tt4530422";6.7;9.0
"ur6528673";"tt4530422";6.7;9.0
"ur5750346";"tt4530422";6.7;9.0
"ur5828989";"tt4530422";6.7;9.0
"ur6796784";"tt4530422";6.7;9.0
b'ur6862138';"tt4530422";6.7;9.0
"ur2453695";"tt4530422";6.7;9.0
"ur4237009";"tt4530422";6.7;9.0
"ur9819590";"tt4530422";6.7;9.0
"ur3512196";"tt4530422";6.7;9.0
"ur7007525";"tt4139588";6.3;10.0
b'ur4882934';b'tt1477834';7.2;6
b'ur4882934';b'tt9495224';7.3;9
b'ur4882934';"tt4139588";6.3;10.0
b'ur6479841';b'tt5095030';7.1;4
b'ur6479841';b'tt2737304';6.6;6
b'ur6479841';b'tt6966692';8.3;8
b'ur6479841';b'tt1365519';6.3;3
b'ur6479841';b'tt2231461';6.1;7
b'ur6479841';b'tt4779682';5.7;5
b'ur6479841';b'tt6823368';6.9;10
b'ur6479841';b'tt4500922';6.2;5
b'ur6479841';b'tt4701182';6.9;2
b'ur6479841';b'tt1259528';7;7
b'ur6479841';b'tt1488606';6.5;8
b'ur6479841';"tt4139588";6.3;10.0
"ur7527719";"tt4139588";6.3;10.0
b'ur1897065';b'tt5814060';5.4;3
b'ur1897065';b'tt1590193';6.3;6
b'ur1897065';b'tt6628394';7.1;8
b'ur1897065';b'tt1259528';7;7
b'ur1897065';"tt4139588";6.3;10.0
"ur7878218";"tt4139588";6.3;10.0
"ur5718678";"tt4139588";6.3;10.0
"ur9255206";"tt4139588";6.3;10.0
"ur9827932";"tt4139588";6.3;10.0
b'ur2488512';b'tt6644200';7.6;6
b'ur2488512';b'tt2231461';6.1;7
b'ur2488512';b'tt6499752';7.6;9
b'ur2488512';b'tt5052474';7.1;7
b'ur2488512';b'tt5814060';5.4;3
b'ur2488512';b'tt1590193';6.3;6
b'ur2488512';b'tt4701182';6.9;2
b'ur2488512';b'tt5758778';5.8;7
b'ur2488512';b'tt1259528';7;7
b'ur2488512';b'tt1571234';6.2;6
b'ur2488512';"tt4139588";6.3;10.0
"ur4731563";"tt4139588";6.3;10.0
"ur8074238";"tt4139588";6.3;10.0
"ur2394970";"tt4139588";6.3;10.0
"ur9722832";"tt4139588";6.3;10.0
"ur8458953";"tt4139588";6.3;10.0
"ur8646371";"tt4139588";6.3;10.0
b'ur8694938';b'tt1571234';6.2;6
b'ur8694938';"tt4139588";6.3;10.0
"ur7235110";"tt4139588";6.3;10.0
"ur8328484";"tt4139588";6.3;10.0
"ur2530440";"tt4139588";6.3;10.0
"ur5060665";"tt4139588";6.3;10.0
"ur7231172";"tt4139588";6.3;10.0
"ur3022570";"tt4139588";6.3;10.0
"ur5903014";"tt4139588";6.3;10.0
"ur6227832";"tt4139588";6.3;10.0
"ur9152416";"tt4575576";7.3;10.0
"ur6097912";"tt4575576";7.3;10.0
"ur3022262";"tt4575576";7.3;10.0
"ur2423989";"tt4575576";7.3;10.0
"ur2150438";"tt4575576";7.3;10.0
b'ur3951755';b'tt7349662';7.5;8
b'ur3951755';b'tt3766354';6.7;9
b'ur3951755';"tt4575576";7.3;10.0
"ur4242960";"tt4575576";7.3;10.0
b'ur1257208';b'tt4633694';8.5;10
b'ur1257208';"tt4575576";7.3;10.0
"ur8754166";"tt4575576";7.3;10.0
"ur7059598";"tt4575576";7.3;10.0
"ur9154072";"tt4575576";7.3;10.0
"ur3216202";"tt4575576";7.3;10.0
"ur7520451";"tt4575576";7.3;10.0
"ur9054773";"tt4575576";7.3;10.0
"ur6847383";"tt4575576";7.3;10.0
"ur3797481";"tt4575576";7.3;10.0
"ur5682661";"tt4575576";7.3;10.0
"ur3961523";"tt4575576";7.3;10.0
"ur8247313";"tt4575576";7.3;10.0
"ur7899935";"tt4575576";7.3;10.0
"ur8722605";"tt4575576";7.3;10.0
"ur2476544";"tt4575576";7.3;10.0
"ur1005559";"tt4575576";7.3;10.0
"ur4439683";"tt4575576";7.3;10.0
b'ur6860945';b'tt4912910';7.8;10
b'ur6860945';b'tt7668870';7.7;9
b'ur6860945';"tt4575576";7.3;10.0
"ur8806696";"tt1413492";6.6;7.0
"ur1540807";"tt1413492";6.6;7.0
"ur8696461";"tt1413492";6.6;7.0
b'ur3580907';"tt1413492";6.6;7.0
"ur1402740";"tt1413492";6.6;7.0
"ur5602041";"tt1413492";6.6;7.0
"ur4781795";"tt1413492";6.6;7.0
"ur8339559";"tt1413492";6.6;7.0
"ur7683263";"tt1413492";6.6;7.0
"ur1264922";"tt1413492";6.6;7.0
"ur1223025";"tt1413492";6.6;7.0
"ur8460645";"tt1413492";6.6;7.0
"ur1343684";"tt1413492";6.6;7.0
"ur2274645";"tt1413492";6.6;7.0
b'ur1602860';b'tt3846674';7.3;8
b'ur1602860';"tt1413492";6.6;7.0
"ur4544299";"tt1413492";6.6;7.0
b'ur0806494';b'tt7040874';6.9;6
b'ur0806494';b'tt4218572';7;5
b'ur0806494';"tt1413492";6.6;7.0
"ur2248417";"tt1413492";6.6;7.0
"ur7763982";"tt1413492";6.6;7.0
b'ur2862754';"tt1413492";6.6;7.0
b'ur6479841';b'tt5095030';7.1;4
b'ur6479841';b'tt2737304';6.6;6
b'ur6479841';b'tt6966692';8.3;8
b'ur6479841';b'tt1365519';6.3;3
b'ur6479841';b'tt2231461';6.1;7
b'ur6479841';b'tt4779682';5.7;5
b'ur6479841';b'tt6823368';6.9;10
b'ur6479841';b'tt4500922';6.2;5
b'ur6479841';b'tt4701182';6.9;2
b'ur6479841';b'tt1259528';7;7
b'ur6479841';b'tt1488606';6.5;8
b'ur6479841';b'tt4139588';6.3;10
b'ur6479841';"tt1413492";6.6;7.0
"ur2566510";"tt1413492";6.6;7.0
"ur3119115";"tt1413492";6.6;7.0
"ur2882842";"tt1413492";6.6;7.0
"ur6946157";"tt1413492";6.6;7.0
"ur1849908";"tt1137450";6.4;8.0
b'ur3359334';b'tt1677720';7.5;9
b'ur3359334';b'tt1477834';7.2;6
b'ur3359334';b'tt3778644';7;7
b'ur3359334';b'tt6966692';8.3;8
b'ur3359334';b'tt3829266';5.4;2
b'ur3359334';b'tt5814060';5.4;3
b'ur3359334';"tt1137450";6.4;8.0
"ur5234940";"tt1137450";6.4;8.0
"ur8048928";"tt1137450";6.4;8.0
"ur3258393";"tt1137450";6.4;8.0
"ur1683512";"tt1137450";6.4;8.0
"ur5266111";"tt1137450";6.4;8.0
"ur4429108";"tt1137450";6.4;8.0
"ur8605157";"tt1137450";6.4;8.0
"ur4686457";"tt1137450";6.4;8.0
"ur7051069";"tt1137450";6.4;8.0
b'ur6808754';b'tt2873282';6.6;9
b'ur6808754';"tt1137450";6.4;8.0
"ur8116186";"tt1137450";6.4;8.0
"ur6488978";"tt1137450";6.4;8.0
"ur3625278";"tt1137450";6.4;8.0
"ur8601356";"tt1137450";6.4;8.0
b'ur5260082';b'tt7349662';7.5;8
b'ur5260082';"tt1137450";6.4;8.0
"ur8622247";"tt1137450";6.4;8.0
b'ur3192976';"tt1137450";6.4;8.0
"ur6873269";"tt1137450";6.4;8.0
"ur2870125";"tt1137450";6.4;8.0
"ur1101549";"tt1137450";6.4;8.0
b'ur2154134';"tt1137450";6.4;8.0
"ur8390323";"tt1137450";6.4;8.0
"ur5775110";"tt1137450";6.4;8.0
"ur5858701";"tt4560436";6.1;8.0
"ur2699432";"tt4560436";6.1;8.0
"ur3700310";"tt4560436";6.1;8.0
b'ur5769186';b'tt2231461';6.1;7
b'ur5769186';b'tt4218572';7;5
b'ur5769186';"tt4560436";6.1;8.0
"ur6515090";"tt4560436";6.1;8.0
b'ur1897065';b'tt5814060';5.4;3
b'ur1897065';b'tt1590193';6.3;6
b'ur1897065';b'tt6628394';7.1;8
b'ur1897065';b'tt1259528';7;7
b'ur1897065';b'tt4139588';6.3;10
b'ur1897065';"tt4560436";6.1;8.0
"ur9171315";"tt4560436";6.1;8.0
"ur6710208";"tt4560436";6.1;8.0
"ur2537243";"tt4560436";6.1;8.0
"ur2050622";"tt4560436";6.1;8.0
"ur9144065";"tt4560436";6.1;8.0
"ur4881051";"tt4560436";6.1;8.0
"ur8834767";"tt4560436";6.1;8.0
"ur3835197";"tt4560436";6.1;8.0
"ur8553271";"tt4560436";6.1;8.0
b'ur2248417';b'tt1413492';6.6;7
b'ur2248417';"tt4560436";6.1;8.0
"ur9137506";"tt4560436";6.1;8.0
"ur1091835";"tt4560436";6.1;8.0
"ur9127868";"tt4560436";6.1;8.0
"ur3555622";"tt4560436";6.1;8.0
"ur2671791";"tt4560436";6.1;8.0
"ur4761160";"tt4560436";6.1;8.0
"ur9136185";"tt4560436";6.1;8.0
b'ur6172244';"tt4560436";6.1;8.0
"ur6189466";"tt4560436";6.1;8.0
"ur2295718";"tt6663582";6.0;3.0
b'ur3359334';b'tt1677720';7.5;9
b'ur3359334';b'tt1477834';7.2;6
b'ur3359334';b'tt3778644';7;7
b'ur3359334';b'tt6966692';8.3;8
b'ur3359334';b'tt3829266';5.4;2
b'ur3359334';b'tt5814060';5.4;3
b'ur3359334';b'tt1137450';6.4;8
b'ur3359334';"tt6663582";6.0;3.0
b'ur2949688';b'tt6499752';7.6;9
b'ur2949688';b'tt7040874';6.9;6
b'ur2949688';"tt6663582";6.0;3.0
"ur9090148";"tt6663582";6.0;3.0
"ur2761892";"tt6663582";6.0;3.0
"ur6744838";"tt6663582";6.0;3.0
"ur7511712";"tt6663582";6.0;3.0
"ur5387604";"tt6663582";6.0;3.0
"ur5074955";"tt6663582";6.0;3.0
b'ur5921267';"tt6663582";6.0;3.0
"ur4066278";"tt6663582";6.0;3.0
"ur3713255";"tt6663582";6.0;3.0
"ur6525477";"tt6663582";6.0;3.0
"ur8589331";"tt6663582";6.0;3.0
"ur7119456";"tt6663582";6.0;3.0
"ur8413422";"tt6663582";6.0;3.0
b'ur5876717';"tt6663582";6.0;3.0
"ur8074521";"tt6663582";6.0;3.0
"ur8806519";"tt6663582";6.0;3.0
"ur6365316";"tt6663582";6.0;3.0
"ur8186028";"tt6663582";6.0;3.0
b'ur8564931';b'tt3606756';7.7;6
b'ur8564931';"tt6663582";6.0;3.0
b'ur6479841';b'tt5095030';7.1;4
b'ur6479841';b'tt2737304';6.6;6
b'ur6479841';b'tt6966692';8.3;8
b'ur6479841';b'tt1365519';6.3;3
b'ur6479841';b'tt2231461';6.1;7
b'ur6479841';b'tt4779682';5.7;5
b'ur6479841';b'tt6823368';6.9;10
b'ur6479841';b'tt4500922';6.2;5
b'ur6479841';b'tt4701182';6.9;2
b'ur6479841';b'tt1259528';7;7
b'ur6479841';b'tt1488606';6.5;8
b'ur6479841';b'tt4139588';6.3;10
b'ur6479841';b'tt1413492';6.6;7
b'ur6479841';"tt6663582";6.0;3.0
"ur4915746";"tt6663582";6.0;3.0
"ur6872292";"tt6663582";6.0;3.0
"ur8382275";"tt5028340";7.0;10.0
"ur1320540";"tt5028340";7.0;10.0
"ur4858203";"tt5028340";7.0;10.0
"ur5816084";"tt5028340";7.0;10.0
"ur7310430";"tt5028340";7.0;10.0
"ur6755941";"tt5028340";7.0;10.0
"ur2188932";"tt5028340";7.0;10.0
"ur9667994";"tt5028340";7.0;10.0
"ur3167526";"tt5028340";7.0;10.0
"ur2285829";"tt5028340";7.0;10.0
b'ur3132896';b'tt1517451';7.8;10
b'ur3132896';"tt5028340";7.0;10.0
"ur1616347";"tt5028340";7.0;10.0
"ur1404801";"tt5028340";7.0;10.0
"ur9495190";"tt5028340";7.0;10.0
b'ur0806494';b'tt7040874';6.9;6
b'ur0806494';b'tt4218572';7;5
b'ur0806494';b'tt1413492';6.6;7
b'ur0806494';"tt5028340";7.0;10.0
"ur8859110";"tt5028340";7.0;10.0
"ur3839948";"tt5028340";7.0;10.0
"ur5832601";"tt5028340";7.0;10.0
b'ur1471623';"tt5028340";7.0;10.0
"ur9118826";"tt5028340";7.0;10.0
"ur7696317";"tt5028340";7.0;10.0
"ur3136082";"tt5028340";7.0;10.0
"ur3787526";"tt5028340";7.0;10.0
"ur4943281";"tt5028340";7.0;10.0
"ur6407027";"tt5028340";7.0;10.0
"ur3581575";"tt6921996";6.2;9.0
"ur8334091";"tt6921996";6.2;9.0
"ur5058678";"tt6921996";6.2;9.0
"ur7538719";"tt6921996";6.2;9.0
b'ur9213994';b'tt1213641';7.4;8
b'ur9213994';b'tt6823368';6.9;10
b'ur9213994';b'tt7668870';7.7;9
b'ur9213994';b'tt1502407';6.7;8
b'ur9213994';b'tt0437086';7.6;9
b'ur9213994';b'tt4701182';6.9;2
b'ur9213994';b'tt6857112';7.4;7
b'ur9213994';b'tt1571234';6.2;6
b'ur9213994';b'tt4530422';6.7;9
b'ur9213994';"tt6921996";6.2;9.0
"ur1755216";"tt6921996";6.2;9.0
"ur4904352";"tt6921996";6.2;9.0
b'ur3995322';b'tt1517451';7.8;10
b'ur3995322';"tt6921996";6.2;9.0
"ur5101707";"tt6921996";6.2;9.0
"ur8648861";"tt6921996";6.2;9.0
b'ur9050178';"tt6921996";6.2;9.0
"ur6991103";"tt6921996";6.2;9.0
"ur9072336";"tt6921996";6.2;9.0
"ur4085424";"tt6921996";6.2;9.0
"ur1182317";"tt6921996";6.2;9.0
"ur3164664";"tt6921996";6.2;9.0
"ur8656282";"tt6921996";6.2;9.0
"ur9341573";"tt6921996";6.2;9.0
"ur6463655";"tt6921996";6.2;9.0
"ur9341775";"tt6921996";6.2;9.0
"ur1228337";"tt6921996";6.2;9.0
"ur3650324";"tt6921996";6.2;9.0
"ur9262403";"tt6921996";6.2;9.0
b'ur4920856';b'tt1677720';7.5;9
b'ur4920856';b'tt1517451';7.8;10
b'ur4920856';b'tt4123430';6.7;4
b'ur4920856';b'tt7668870';7.7;9
b'ur4920856';b'tt1590193';6.3;6
b'ur4920856';b'tt1571234';6.2;6
b'ur4920856';"tt6921996";6.2;9.0
"ur9278398";"tt6921996";6.2;9.0
b'ur8059152';b'tt5848272';7.1;5
b'ur8059152';"tt2388771";6.5;10.0
"ur5672695";"tt2388771";6.5;10.0
"ur3843440";"tt2388771";6.5;10.0
"ur5728490";"tt2388771";6.5;10.0
"ur5996794";"tt2388771";6.5;10.0
"ur4679992";"tt2388771";6.5;10.0
"ur8515921";"tt2388771";6.5;10.0
"ur6547857";"tt2388771";6.5;10.0
"ur8424735";"tt2388771";6.5;10.0
"ur8684417";"tt2388771";6.5;10.0
"ur3479637";"tt2388771";6.5;10.0
b'ur1897065';b'tt5814060';5.4;3
b'ur1897065';b'tt1590193';6.3;6
b'ur1897065';b'tt6628394';7.1;8
b'ur1897065';b'tt1259528';7;7
b'ur1897065';b'tt4139588';6.3;10
b'ur1897065';b'tt4560436';6.1;8
b'ur1897065';"tt2388771";6.5;10.0
b'ur0806494';b'tt7040874';6.9;6
b'ur0806494';b'tt4218572';7;5
b'ur0806494';b'tt1413492';6.6;7
b'ur0806494';b'tt5028340';7;10
b'ur0806494';"tt2388771";6.5;10.0
"ur4429900";"tt2388771";6.5;10.0
"ur5655206";"tt2388771";6.5;10.0
"ur9239000";"tt2388771";6.5;10.0
"ur1872791";"tt2388771";6.5;10.0
"ur2781920";"tt2388771";6.5;10.0
"ur9479067";"tt2388771";6.5;10.0
"ur1339372";"tt2388771";6.5;10.0
"ur3537132";"tt2388771";6.5;10.0
"ur2808736";"tt2388771";6.5;10.0
"ur3560279";"tt2388771";6.5;10.0
"ur9552089";"tt2388771";6.5;10.0
"ur8533779";"tt2388771";6.5;10.0
"ur6507636";"tt6679794";7.0;8.0
